Sample_ID	Coordinate1	Coordinate2	Sample_Type
TCGA.06.0648	0.104616914757824	-0.25880329912948	Tumor
TCGA.06.0649	-0.372345861888934	-0.118102860137149	Tumor
TCGA.06.0650	0.420419535502074	0.144528369937966	Tumor
TCGA.06.0686	-0.0585695499181976	0.317084868644248	Tumor
TCGA.06.0743	-0.00874191772556238	0.411516272120798	Tumor
TCGA.06.0744	0.0833446006614332	0.319026846063703	Tumor
TCGA.06.0745	0.0967756168260684	-0.12471018108603	Tumor
TCGA.06.0747	0.3738495666323	0.149634556626817	Tumor
TCGA.06.0749	0.32244827580481	-0.280753523677585	Tumor
TCGA.06.0750	0.450040494799192	-0.15290927968149	Tumor
TCGA.06.0875	-0.200339771271719	-0.235705759248661	Tumor
TCGA.06.0876	0.235067954540355	-0.111704850291983	Tumor
TCGA.06.0877	0.342607583750977	0.362923672081257	Tumor
TCGA.06.0878	0.346440360038488	-0.104243891788951	Tumor
TCGA.06.0879	0.275730090252547	0.263979898618462	Tumor
TCGA.06.0881	0.287271834809108	-0.133329873846477	Tumor
TCGA.06.0882	0.244680037172909	-0.202909824276005	Tumor
TCGA.06.0939	0.211770490292294	-0.33276537379235	Tumor
TCGA.06.1804	0.0998868785668357	-0.193923057753148	Tumor
TCGA.06.1806	-0.272148490207818	0.584167106818777	Tumor
TCGA.06.2557	-0.654452107975534	0.186321299652399	Tumor
TCGA.06.2558	-0.000632164137179356	-0.160853708626252	Tumor
TCGA.06.2559	0.140865058439468	-0.471836155513061	Tumor
TCGA.06.2561	-0.00476920228446695	-0.341994636598797	Tumor
TCGA.06.2562	0.29953240827057	-0.298571061403085	Tumor
TCGA.06.2563	0.333462973349537	0.222744715347382	Tumor
TCGA.06.2564	0.487406875783184	-0.130695260796635	Tumor
TCGA.06.2565	0.510739365749993	0.441984716661392	Tumor
TCGA.06.2567	0.160181711606924	-0.262610951081205	Tumor
TCGA.06.2569	-0.988664553567682	0.477190524760589	Tumor
TCGA.06.2570	-1.43711555903344	-0.323070388489224	Tumor
TCGA.06.5408	-0.28345858727163	-0.259398399308013	Tumor
TCGA.06.5410	0.341408052720731	-0.306704812631881	Tumor
TCGA.06.5411	0.0116386671082299	-0.400327435237227	Tumor
TCGA.06.5412	0.136440399108258	-0.299196525120226	Tumor
TCGA.06.5413	0.49376319419195	-0.102189725504683	Tumor
TCGA.06.5414	0.20812090431924	0.0983766857268901	Tumor
TCGA.06.5415	0.266128924243433	0.262234415824371	Tumor
TCGA.06.5418	0.311002047950451	-0.251380113431	Tumor
TCGA.06.5856	-0.36507493996577	0.231726655826087	Tumor
TCGA.06.5858	0.257526894777878	-0.680572043420906	Tumor
TCGA.06.5859	-0.104550823083064	-0.258036852881995	Tumor
TCGA.06.6388	0.300066676582221	0.138250391678736	Tumor
TCGA.06.6389	-1.17824578918153	-0.134539837486077	Tumor
TCGA.06.6390	0.0518496191225608	-0.375897598815532	Tumor
TCGA.06.6391	-0.414779424733347	1.39098024578482	Tumor
TCGA.06.6693	0.496386154821992	0.689161008360501	Tumor
TCGA.06.6694	-0.526383534975616	-0.20062175596368	Tumor
TCGA.06.6695	0.319800994394488	0.173092354502288	Tumor
TCGA.06.6697	0.209168637234504	-0.349939999330554	Tumor
TCGA.06.6698	-0.133513586137177	-0.0293312720293916	Tumor
TCGA.06.6699	0.307998336530059	0.14422485242566	Tumor
TCGA.06.6700	0.562981459484941	0.00285116195894486	Tumor
TCGA.06.6701	-1.59439734556768	-0.416863210825916	Tumor
TCGA.08.0386	-0.290757718615059	0.345675104456888	Tumor
TCGA.12.0615	-0.467915142031532	-0.65511272935521	Tumor
TCGA.12.0616	0.0879454992123258	0.550321104174823	Tumor
TCGA.12.0618	0.175419131995974	-0.292925871036523	Tumor
TCGA.12.0619	-0.509241341405713	0.225327204451872	Tumor
TCGA.12.0688	0.379037881716008	0.155331661136205	Tumor
TCGA.12.0692	0.349557847796862	-0.41516666883751	Tumor
TCGA.12.0821	0.321052234366783	-0.448543622062147	Tumor
TCGA.12.3649	0.265056397791189	0.173695829893895	Tumor
TCGA.12.3650	0.45397310304866	0.210136952920399	Tumor
TCGA.12.3652	0.466092354759567	0.500253314374546	Tumor
TCGA.12.3653	-0.21408394612011	0.0114346367163936	Tumor
TCGA.12.5295	0.0803089380462284	-0.164041577719667	Tumor
TCGA.12.5299	0.375718558317152	-0.250348285925517	Tumor
TCGA.12.5301	0.399645901141059	-0.31873000653422	Tumor
TCGA.14.0740	-0.942134453984367	-0.192765778533544	Tumor
TCGA.14.0781	0.364855291818051	-0.261038109447421	Tumor
TCGA.14.0786	0.390727680100625	0.0462666785558031	Tumor
TCGA.14.0787	0.192586335867202	-0.116437206944056	Tumor
TCGA.14.0789	0.42972256063817	0.163799149101012	Tumor
TCGA.14.0790	0.34906763516102	0.288834104187479	Tumor
TCGA.14.0813	-0.295321795905463	-0.0109014854833857	Tumor
TCGA.14.0817	-0.310325152895874	0.297827427798242	Tumor
TCGA.14.0862	-0.409467005648677	-0.765241272699987	Tumor
TCGA.14.0871	-0.470075243985617	0.265099526275808	Tumor
TCGA.14.1043	0.472794560343987	-0.0957520374265706	Tumor
TCGA.14.1395	0.414833863440302	-0.0722132690371266	Tumor
TCGA.14.1450	0.358775647358343	0.228480615354411	Tumor
TCGA.14.1456	-0.278213414160212	-0.837776867254567	Tumor
TCGA.14.1823	-0.336703144401716	0.451271741191065	Tumor
TCGA.14.1825	-0.128035167767825	-0.408117210907197	Tumor
TCGA.14.1829	0.32006826251519	0.147674841566042	Tumor
TCGA.14.2554	0.341315720477618	0.287687236631849	Tumor
TCGA.14.4157	0.110878799736577	0.420466191049875	Tumor
TCGA.15.0742	0.153839271464151	-0.0707314555684184	Tumor
TCGA.15.1444	-1.00238928077004	-0.446956125960832	Tumor
TCGA.16.0846	-0.33897879012355	0.317350669810537	Tumor
TCGA.16.0861	0.358697157685774	-0.1469069490349	Tumor
TCGA.16.1045	0.00821062628410388	-0.114253302450638	Tumor
TCGA.16.1048	0.257681117184197	0.0569703807621024	Tumor
TCGA.19.1390	-0.666108122649854	0.264612854956228	Tumor
TCGA.19.2619	0.774017415872109	-0.0649260523283442	Tumor
TCGA.19.2620	0.577818770995362	0.489393324644328	Tumor
TCGA.19.2623	-0.264471203578766	-0.304795910692242	Tumor
TCGA.19.2624	0.519390236878318	-0.0752576329013523	Tumor
TCGA.19.2625	-0.668044880275519	-0.409050649339897	Tumor
TCGA.19.2629	-0.39004928057378	0.0475192364715641	Tumor
TCGA.19.2631	0.453771914449797	-0.13224694402704	Tumor
TCGA.19.5947	0.00154009813287172	-0.308567407114711	Tumor
TCGA.19.5950	0.34740469811269	0.160122310954362	Tumor
TCGA.19.5951	0.624831965105871	0.530757583071468	Tumor
TCGA.19.5952	0.438381725281587	-0.176376864691948	Tumor
TCGA.19.5953	0.293886616814324	0.0595331343523327	Tumor
TCGA.19.5954	0.340305464781378	-0.231791952318491	Tumor
TCGA.19.5955	0.227299314579067	0.0500824997060087	Tumor
TCGA.19.5958	0.570431732572725	0.0674210689868023	Tumor
TCGA.19.5959	0.164316265269064	0.0458608998482633	Tumor
TCGA.19.5960	0.0173894350801883	-0.358437729663615	Tumor
TCGA.26.1439	-0.184844166265938	-0.0803270166005352	Tumor
TCGA.26.1442	-0.0736937883623797	-0.85335410762457	Tumor
TCGA.26.5132	0.192572128254441	-0.205455430158527	Tumor
TCGA.26.5133	-0.815572269700835	-0.505834455449644	Tumor
TCGA.26.5134	0.350627576104905	-1.02445788387024	Tumor
TCGA.26.5135	0.410596957809066	-0.314812281065163	Tumor
TCGA.26.5136	-0.324223884998415	-0.215751373439534	Tumor
TCGA.26.5139	0.430782049346904	0.145566885506765	Tumor
TCGA.26.6173	-0.0818524316386594	-0.0788798912168425	Tumor
TCGA.26.6174	0.27208933514287	-0.329222476009866	Tumor
TCGA.27.1830	-0.208849150302193	-0.190267713138457	Tumor
TCGA.27.1831	0.440433925828082	-0.278653518510596	Tumor
TCGA.27.1832	0.339504639146476	-0.289178063058963	Tumor
TCGA.27.1833	0.342216693242904	0.142215419851442	Tumor
TCGA.27.1834	-0.293044873130528	-0.182479143444207	Tumor
TCGA.27.1835	0.003750159235407	-0.280243974038592	Tumor
TCGA.27.1836	0.423362918488175	1.02303712839773	Tumor
TCGA.27.1837	0.459697931651573	-0.11305477801045	Tumor
TCGA.27.1838	0.072818278816914	0.408000985190088	Tumor
TCGA.27.2518	0.430495499222447	0.179955063598949	Tumor
TCGA.27.2519	-0.0505052365664875	-0.234966194907486	Tumor
TCGA.27.2521	-0.351329987023538	0.343342054474041	Tumor
TCGA.27.2523	0.476870463541854	-0.0355728297223794	Tumor
TCGA.27.2524	0.0846680264885753	0.0817993264377588	Tumor
TCGA.27.2526	0.534417200154825	-0.129527875385006	Tumor
TCGA.27.2527	0.225905137145419	-0.831980336958301	Tumor
TCGA.27.2528	0.528761361235345	0.529599324731066	Tumor
TCGA.28.1747	0.604401922455127	-0.08568254498353	Tumor
TCGA.28.1753	0.296934845518629	0.0779327349876761	Tumor
TCGA.28.2501	0.336069857019211	0.13243977656315	Tumor
TCGA.28.2502	0.0223643184327285	0.0249947879973839	Tumor
TCGA.28.2509	-0.48703602921353	0.015140401983186	Tumor
TCGA.28.2510	0.250382977177979	-0.264810842693023	Tumor
TCGA.28.2513	0.336168977645409	0.106900389937344	Tumor
TCGA.28.2514	0.0715152512163918	0.759592000315676	Tumor
TCGA.28.5204	0.433204658238052	-0.123536066340643	Tumor
TCGA.28.5207	-0.397290281597328	0.184414480667101	Tumor
TCGA.28.5208	0.584673480392867	0.425563195084179	Tumor
TCGA.28.5209	0.364976348238918	0.11161777870572	Tumor
TCGA.28.5211	0.424553367396038	-0.0555913551140451	Tumor
TCGA.28.5213	0.272816364475657	-0.343157735485317	Tumor
TCGA.28.5214	0.228917052754508	0.33807618539525	Tumor
TCGA.28.5215	-0.462651277389308	-0.171357959763163	Tumor
TCGA.28.5216	-0.533903313729911	0.392528272926392	Tumor
TCGA.28.5218	-0.0320914954122945	0.695526352275064	Tumor
TCGA.28.5219	-0.0936630808938212	-0.378630349476416	Tumor
TCGA.28.5220	0.303252742287328	-0.518219242876046	Tumor
TCGA.28.6450	0.412747048342803	0.111770030461715	Tumor
TCGA.32.1970	-0.0400549159544491	0.153897388463769	Tumor
TCGA.32.1977	0.414570477516044	0.464811755586501	Tumor
TCGA.32.1979	0.358715530273614	0.302939202454825	Tumor
TCGA.32.1980	0.262260132664883	-0.285401493734254	Tumor
TCGA.32.1982	0.402904266095025	0.149862243905926	Tumor
