Sample_ID	Coordinate1	Coordinate2	Sample_Type
TCGA.44.2659	-0.0603774135248911	0.305277563791929	Tumor
TCGA.44.2661	0.836071606730147	-0.560875085895345	Tumor
TCGA.44.2662	0.00319832314374313	0.015578586150394	Tumor
TCGA.44.2665	0.750707187232377	0.17202522192759	Tumor
TCGA.44.2666	1.18235251921121	-0.886783139163425	Tumor
TCGA.44.2668	0.194268555357555	0.109191487661294	Tumor
TCGA.44.3396	-0.693083771383769	0.815071219788396	Tumor
TCGA.44.3398	0.252963253568237	1.21583581305651	Tumor
TCGA.44.3918	-0.332063353382454	0.201114530338921	Tumor
TCGA.44.3919	-0.630977592991883	0.420606206102744	Tumor
TCGA.44.4112	-0.133717019919903	0.943272459289447	Tumor
TCGA.44.5643	-0.319205481732871	-0.700056139773154	Tumor
TCGA.44.5645	-0.00431975254568458	0.720630808453582	Tumor
TCGA.44.6144	0.0738714363129963	-0.144861089001553	Tumor
TCGA.44.6145	-0.367192793810486	-0.818712214162451	Tumor
TCGA.44.6146	0.604583205688416	-0.712991542503806	Tumor
TCGA.44.6147	-0.143524515637944	0.263116586934379	Tumor
TCGA.44.6148	0.616512763460493	1.58291473765936	Tumor
TCGA.44.6774	-0.357387884740066	0.468676702720092	Tumor
TCGA.44.6775	-0.0672505816700851	0.215881113940526	Tumor
TCGA.44.6776	0.909846303222698	0.0478177258209935	Tumor
TCGA.44.6777	0.0341523063095778	0.230583326651447	Tumor
TCGA.44.6778	-0.162001083519717	0.118685068351884	Tumor
TCGA.44.6779	-0.0507280230512327	-0.033803640220369	Tumor
TCGA.49.4486	0.715667290463289	0.292361541614129	Tumor
TCGA.49.4487	-0.424041264789105	0.273305034955201	Tumor
TCGA.49.4488	-0.192379313339212	0.192704370114638	Tumor
TCGA.49.4490	-0.127065953146045	-0.0298187017941658	Tumor
TCGA.49.4494	0.397466774648693	0.368479044722759	Tumor
TCGA.49.4501	0.0462916282366179	-0.218411178409533	Tumor
TCGA.49.4505	-0.0103250601206003	-0.141657467814077	Tumor
TCGA.49.4506	-0.289294552373618	-0.666526458082579	Tumor
TCGA.49.4507	-0.14750959256257	-0.40144489664092	Tumor
TCGA.49.4510	-0.0033002163646392	-0.00795867020568568	Tumor
TCGA.49.4512	-0.0790293604985845	0.262735146570531	Tumor
TCGA.49.4514	0.434811877721652	-0.255711081427843	Tumor
TCGA.49.6742	-0.28558908578429	-0.161177104934617	Tumor
TCGA.49.6743	0.0856061872073626	-0.298530541220027	Tumor
TCGA.49.6744	0.120707209050624	0.0606041410673182	Tumor
TCGA.49.6745	0.333775980480135	-0.540202912395421	Tumor
TCGA.49.6767	-0.365927213242539	-0.0247940836502605	Tumor
TCGA.50.5044	1.2153993209135	0.637803263377949	Tumor
TCGA.50.5045	-0.502368529559041	0.419890271782834	Tumor
TCGA.50.5049	0.011169752079445	-0.325191049954848	Tumor
TCGA.50.5051	0.156519628368944	-0.0145603529103915	Tumor
TCGA.50.5055	1.08276786267027	-0.385025829884146	Tumor
TCGA.50.5066	-0.0101906678265511	-0.405913686356578	Tumor
TCGA.50.5068	0.109498447611703	-0.208340570571524	Tumor
TCGA.50.5072	-0.108472227351661	-0.0790533611524595	Tumor
TCGA.50.5930	0.306042881971597	0.253636410614165	Tumor
TCGA.50.5931	-0.209783521253483	-0.22043645043866	Tumor
TCGA.50.5932	0.287818149225749	-0.721454960271992	Tumor
TCGA.50.5933	0.135269787405614	-0.0870655153169444	Tumor
TCGA.50.5935	0.118506105368062	0.234819520748703	Tumor
TCGA.50.5936	0.18828977039144	-0.336886463556112	Tumor
TCGA.50.5939	0.125688632230756	-0.686567406257458	Tumor
TCGA.50.5941	-0.0731778930552314	0.0885298421978811	Tumor
TCGA.50.5942	1.5964427676189	-0.284106885182762	Tumor
TCGA.50.5944	-0.115050024712015	0.136906636572821	Tumor
TCGA.50.5946	-0.0992424246973554	0.0699000883321974	Tumor
TCGA.50.6590	-0.365205831343565	0.58189220312892	Tumor
TCGA.50.6591	-0.121407647248308	0.037227524117352	Tumor
TCGA.50.6592	-0.670954082191003	0.155152139892729	Tumor
TCGA.50.6593	-0.088300701755511	-0.0597466610324067	Tumor
TCGA.50.6594	-0.0486218454946346	-0.430705247770957	Tumor
TCGA.50.6595	-0.542548040354809	-0.896233201840193	Tumor
TCGA.50.6597	-0.00834805492429047	-0.531873385712035	Tumor
TCGA.55.1592	-0.222353901572789	-0.0842859391503624	Tumor
TCGA.55.1594	-0.318899181938159	-0.142559116762146	Tumor
TCGA.55.1595	-0.0266185786389937	0.18211171958199	Tumor
TCGA.55.1596	-0.206669397318017	-0.10945584868698	Tumor
TCGA.55.5899	-0.0844202618418108	0.0797804642859981	Tumor
TCGA.55.6543	-0.117131182095333	0.816444178333129	Tumor
TCGA.55.6642	0.111527411038157	0.38505224088876	Tumor
TCGA.55.6712	-0.0952227995804589	0.153982524860147	Tumor
TCGA.64.1676	-0.255143102850498	-0.0075447871786436	Tumor
TCGA.64.1677	-0.691670635943879	-0.160414915025653	Tumor
TCGA.64.1678	-0.47202396594057	-0.273765133449617	Tumor
TCGA.64.1680	-0.0230188343694274	0.465520425765592	Tumor
TCGA.64.5774	0.231535990503336	0.179179613256445	Tumor
TCGA.64.5775	-0.066778710964139	0.637907152937191	Tumor
TCGA.64.5778	0.239317896340165	-0.483251723029424	Tumor
TCGA.64.5779	-0.329147569213575	-0.00105008496547061	Tumor
TCGA.64.5781	0.308094116784285	0.0916846645356034	Tumor
TCGA.64.5815	0.180462812478711	-0.878025874410837	Tumor
TCGA.67.3770	-0.101815887807301	-0.308464517203024	Tumor
TCGA.67.3771	-0.300474833027723	-0.269756271138675	Tumor
TCGA.67.3772	0.0912193655430708	-0.110583601034671	Tumor
TCGA.67.3773	0.691786478402147	0.986331141034599	Tumor
TCGA.67.3774	0.722387954330826	-0.274780394609313	Tumor
TCGA.67.4679	0.941725698590426	0.664561847597115	Tumor
TCGA.67.6215	-0.229105352479544	0.990708791064562	Tumor
TCGA.67.6216	0.969655724313935	0.181694720923613	Tumor
TCGA.67.6217	0.157421276418044	-0.181985207262997	Tumor
TCGA.71.6725	-0.096947492838905	0.0124761867558576	Tumor
TCGA.73.4658	-0.119230284171288	0.420714937108942	Tumor
TCGA.73.4659	0.166044225765457	-0.180811157649268	Tumor
TCGA.73.4662	-0.304201934337978	-0.328403030394432	Tumor
TCGA.73.4666	-0.110608421066668	0.107068923723113	Tumor
TCGA.73.4668	-0.165000986505306	-0.0080753340880951	Tumor
TCGA.73.4670	-0.0111135983064787	-0.215349109080705	Tumor
TCGA.73.4675	-0.150142643192568	0.308012734819528	Tumor
TCGA.73.4676	-0.421563567737519	0.535605229103791	Tumor
TCGA.73.4677	0.425078167375248	0.401199824333281	Tumor
TCGA.75.5122	0.201689599457771	0.619062654519013	Tumor
TCGA.75.5125	-0.294761019538387	-0.115527806279693	Tumor
TCGA.75.5126	-0.52436092118842	0.478717332497302	Tumor
TCGA.75.5146	-0.604998812712153	-0.364084408863287	Tumor
TCGA.75.5147	-0.0702503493895214	-0.192079170295424	Tumor
TCGA.75.6203	-0.314478365670188	0.75410176384947	Tumor
TCGA.75.6205	-0.0340066588264832	-0.548910362084308	Tumor
TCGA.75.6206	0.317145141825219	0.254523176231919	Tumor
TCGA.75.6207	-0.030947392484995	-0.23176358125239	Tumor
TCGA.75.6211	-0.182177401648584	0.0558489681541096	Tumor
TCGA.75.6212	0.285919473848508	-0.61219144888286	Tumor
TCGA.80.5611	-0.038092519546489	-0.0339325593292658	Tumor
TCGA.86.6562	-0.438418350812256	0.294310443019652	Tumor
TCGA.91.6828	0.122774136936505	0.175437774959342	Tumor
TCGA.91.6829	-0.300891759036411	-0.409216417696042	Tumor
TCGA.91.6831	-0.0792675544695322	-0.160750731178786	Tumor
TCGA.91.6835	-0.30251924915971	0.30289775404755	Tumor
TCGA.91.6836	-0.253779607129078	0.0428110121179243	Tumor
